Members,Associated Albums,Date,Tour,Unnamed: 4,City ,State,Country,Continent,Venue,Suffix,Legs,Lineup,Signed Under,Unnamed: 14,location_string,latitude,longitude,ShowDate,Time
"Tyler Joseph, Josh Dun",Regional at Best  ,2012-08-22,,,Pittsburgh,PA,USA,North America,Altar Bar,,1.0,,Fueled by Ramen,,"Pittsburgh, PA, USA",40.4406968,-80.0025666,2012-08-22,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2012-08-25,,,Jacksonville,FL,USA,North America,UNF Amphitheater,,1.0,,Fueled by Ramen,,"Jacksonville, FL, USA",30.3321838,-81.655651,2012-08-25,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2012-09-12,,,New York City,NY,USA,North America,The Studio at Webster Hall,,1.0,,Fueled by Ramen,,"New York City, NY, USA",40.7127281,-74.0060152,2012-09-12,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2012-10-05,,,Seoul,,South Korea,Asia,Global Gathering Korea,,1.0,,Fueled by Ramen,,"Seoul, nan, South Korea",37.5534363,126.9697994,2012-10-05,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2012-10-19,,,Columbus,OH,USA,North America,The LC Pavilion,,1.0,,Fueled by Ramen,,"Columbus, OH, USA",39.9622601,-83.0007065,2012-10-19,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2012-10-27,Mostly November Tour,,Cincinnati,OH,USA,North America,Bogart's,,1.0,First Headlining Tour (w/Alabama Capital and Public),Fueled by Ramen,,"Cincinnati, OH, USA",39.1014537,-84.5124602,2012-10-27,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2012-11-02,Mostly November Tour,,Providence ,RI,USA,North America,Fete,,1.0,First Headilining Tour,Fueled by Ramen,,"Providence , RI, USA",41.8239891,-71.4128343,2012-11-02,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2012-11-03,Mostly November Tour,,Philadelphia,PA,USA,North America,North Star Bar,,1.0,First Headilining Tour,Fueled by Ramen,,"Philadelphia, PA, USA",39.9527237,-75.1635262,2012-11-03,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2012-11-08,Mostly November Tour,,Lancaster,PA,USA,North America,Lizard Lounge,,1.0,First Headilining Tour,Fueled by Ramen,,"Lancaster, PA, USA",40.0379958,-76.3056707,2012-11-08,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2012-11-10,Mostly November Tour,,Buffalo,NY,USA,North America,Mohawk Place,,1.0,First Headilining Tour,Fueled by Ramen,,"Buffalo, NY, USA",42.8864163,-78.8781493,2012-11-10,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2012-11-14,Mostly November Tour,,Pontiac,MI,USA,North America,Pike Room,,1.0,First Headilining Tour,Fueled by Ramen,,"Pontiac, MI, USA",42.6389216,-83.2910468,2012-11-14,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2012-11-15,Mostly November Tour,,Cleveland,OH,USA,North America,Grog Shop,,1.0,First Headilining Tour,Fueled by Ramen,,"Cleveland, OH, USA",41.4996574,-81.6936772,2012-11-15,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2012-11-16,Mostly November Tour,,Pittsburgh,PA,USA,North America,Club at Stage AE,,1.0,First Headilining Tour,Fueled by Ramen,,"Pittsburgh, PA, USA",40.4406968,-80.0025666,2012-11-16,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2012-11-27,Mostly November Tour,,Nashville,TN,USA,North America,12th and Porter,,1.0,First Headilining Tour,Fueled by Ramen,,"Nashville, TN, USA",36.1622767,-86.7742984,2012-11-27,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2012-11-28,Mostly November Tour,,Atlanta,GA,USA,North America,Vinyl,,1.0,First Headilining Tour,Fueled by Ramen,,"Atlanta, GA, USA",33.7544657,-84.3898151,2012-11-28,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2012-11-29,Mostly November Tour,,Orlando,FL,USA,North America,The Social,,1.0,First Headilining Tour,Fueled by Ramen,,"Orlando, FL, USA",28.5421218,-81.379045,2012-11-29,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2012-12-06,Mostly November Tour,,Milwaukee,WI,USA,North America,Rave Bar,,1.0,First Headilining Tour,Fueled by Ramen,,"Milwaukee, WI, USA",43.0386475,-87.9090751,2012-12-06,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2012-12-07,Mostly November Tour,,Indianapolis,IN,USA,North America,Deluxe,,1.0,First Headilining Tour,Fueled by Ramen,,"Indianapolis, IN, USA",39.7683331,-86.1583502,2012-12-07,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2012-12-08,Mostly November Tour,,Chicago,IL,USA,North America,Bottom Lounge,,1.0,First Headilining Tour,Fueled by Ramen,,"Chicago, IL, USA",41.8755616,-87.6244212,2012-12-08,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2012-12-09,Mostly November Tour,,Urbana,IL,USA,North America,The Canopy,,1.0,First Headilining Tour,Fueled by Ramen,,"Urbana, IL, USA",40.1117174,-88.207301,2012-12-09,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2012-12-11,Mostly November Tour,,St. Louis,MD,USA,North America,Peabody Opera House,,1.0,First Headilining Tour,Fueled by Ramen,,"St. Louis, MD, USA",39.0039482,-77.0464466,2012-12-11,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2013-01-11,(Vessel Released 1/8/2013),,Columbus,OH,USA,North America,Secret Show at The Basement,,1.0,,,,"Columbus, OH, USA",39.9622601,-83.0007065,2013-01-11,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2013-01-16,,,New York,NY,USA,North America,Highline Ballroom,,1.0,,,,"New York, NY, USA",40.7127281,-74.0060152,2013-01-16,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2013-01-18,Trip for Concerts Winter 2013,,Rochester,NY,USA,North America,The Zone @ 94.1,,1.0,,,,"Rochester, NY, USA",43.157285,-77.615214,2013-01-18,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2013-01-19,Trip for Concerts Winter 2013,,Pawtucket,RI,USA,North America,The Met,,1.0,,,,"Pawtucket, RI, USA",41.8789531,-71.3821203,2013-01-19,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2013-01-20,Trip for Concerts Winter 2013,,Boston,MA,USA,North America,TT the Bear's,,1.0,,,,"Boston, MA, USA",42.3588336,-71.0578303,2013-01-20,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2013-01-23,Trip for Concerts Winter 2013,,Norfolk,VA,USA,North America,Jewish Mother,,1.0,,,,"Norfolk, VA, USA",36.8493695,-76.2899539,2013-01-23,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2013-01-24,Trip for Concerts Winter 2013,,Allentown,PA,USA,North America,Crocodile Rock,,1.0,,,,"Allentown, PA, USA",40.6022552,-75.4716115,2013-01-24,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2013-01-25,Trip for Concerts Winter 2013,,Baltimore,MD,USA,North America,Ottobar,,1.0,,,,"Baltimore, MD, USA",39.2908816,-76.610759,2013-01-25,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2013-01-26,Trip for Concerts Winter 2013,,Philadelphia,PA,USA,North America,"Radia104.5 WinterJam, Piazza at Schmidts Philadelphia",,1.0,,,,"Philadelphia, PA, USA",39.9527237,-75.1635262,2013-01-26,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2013-01-27,Trip for Concerts Winter 2013,,Akron,OH,USA,North America,Musica,,1.0,,,,"Akron, OH, USA",41.083064,-81.518485,2013-01-27,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2013-01-30,Trip for Concerts Winter 2013,,Lansing,MI,USA,North America,The Loft,,1.0,,,,"Lansing, MI, USA",42.7338254,-84.5546295,2013-01-30,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2013-01-31,Trip for Concerts Winter 2013,,Bowling Green ,OH,USA,North America,Howard's Club H,,1.0,,,,"Bowling Green , OH, USA",41.3747744,-83.6513229,2013-01-31,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2013-02-01,Trip for Concerts Winter 2013,,Stevens Point,MI,USA,North America,University of Wisconsin,,1.0,,,,"Stevens Point, MI, USA",38.4819285,-94.37304,2013-02-01,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2013-02-05,,,,,USA,North America,Last Call with Carson Daly,,1.0,,,,"nan, nan, USA",-4.5271203,120.2077887,2013-02-05,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2013-02-13,Trip for Concerts Winter 2013,,St Louis,MO,USA,North America,Firebird,,1.0,,,,"St Louis, MO, USA",38.6254063,-90.190009,2013-02-13,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2013-02-14,Trip for Concerts Winter 2013,,Lawrence,KS,USA,North America,Bottleneck,,1.0,,,,"Lawrence, KS, USA",38.9719137,-95.2359403,2013-02-14,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2013-02-15,Trip for Concerts Winter 2013,,Omaha,NE,USA,North America,Slowdown,,1.0,,,,"Omaha, NE, USA",41.2587459,-95.9383758,2013-02-15,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2013-02-16,Trip for Concerts Winter 2013,,Colorado Springs,CO,USA,North America,Black Sheep,,1.0,,,,"Colorado Springs, CO, USA",38.8339578,-104.825348,2013-02-16,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2013-02-19,,,Sacramento ,CA,USA,North America,Sacramento State University,,1.0,,,,"Sacramento , CA, USA",38.5810606,-121.493895,2013-02-19,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2013-02-20,Trip for Concerts Winter 2013,,Los Angeles,CA,USA,North America,Troubadour,,1.0,,,,"Los Angeles, CA, USA",34.0536909,-118.242766,2013-02-20,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2013-02-22,Trip for Concerts Winter 2013,,Santa Ana,CA,USA,North America,Constellation Room (The Observatory),,1.0,,,,"Santa Ana, CA, USA",33.7494951,-117.873221,2013-02-22,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2013-02-27,Trip for Concerts Winter 2013,,Osaka,,Japan,Asia,Osaka BIG CAT,,1.0,,,,"Osaka, nan, Japan",34.7022133,135.4955732,2013-02-27,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2013-02-28,Trip for Concerts Winter 2013,,Tokyo,,Japan,Asia,Liquid Room,,1.0,,,,"Tokyo, nan, Japan",34.6952135,135.4959988,2013-02-28,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2013-03-01,Trip for Concerts Winter 2013,,Seoul,,Korea,Asia,Sheraton Grand Walkerhill Theatre,,1.0,,,,"Seoul, nan, Korea",37.5359715,126.9772916,2013-03-01,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2013-03-06,,,San Diego,CA,USA,North America,The Irenic,,1.0,,,,"San Diego, CA, USA",32.7174202,-117.162772,2013-03-06,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2013-03-07,,,Mesa,AZ,USA,North America,The Nile Underground,,1.0,,,,"Mesa, AZ, USA",33.4151005,-111.831455,2013-03-07,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2013-03-08,,,Tucson,AZ,USA,North America,The Rock  ,,1.0,,,,"Tucson, AZ, USA",32.2228765,-110.974847,2013-03-08,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2013-03-12,,,Austin ,TX,USA,North America,SXSWi,,1.0,,,,"Austin , TX, USA",30.2711286,-97.7436995,2013-03-12,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2013-03-13,,,Austin ,TX,USA,North America,The Belmont,,1.0,,,,"Austin , TX, USA",30.2711286,-97.7436995,2013-03-13,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2013-03-14,,,Austin ,TX,USA,North America,SXSWi,,1.0,,,,"Austin , TX, USA",30.2711286,-97.7436995,2013-03-14,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2013-03-17,Trip for Concerts Spring 2013,,Birmingham,AL,USA,North America,The WorkPlay Theatre,,1.0,,,,"Birmingham, AL, USA",33.5206824,-86.8024326,2013-03-17,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2013-03-17,,,,,USA,North America,MTV Woodies recorded at SXSW,,1.0,,,,"nan, nan, USA",-4.5271203,120.2077887,2013-03-17,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2013-03-19,Trip for Concerts Spring 2013,,Athens,GA,USA,North America,40 Watt Club,,1.0,,,,"Athens, GA, USA",33.9597677,-83.376398,2013-03-19,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2013-03-20,Trip for Concerts Spring 2013,,Orlando,FL,USA,North America,The Beachum,,1.0,,,,"Orlando, FL, USA",28.5421218,-81.379045,2013-03-20,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2013-03-21,Trip for Concerts Spring 2013,,Jacksonville,FL,USA,North America,Jack Rabbits,,1.0,,,,"Jacksonville, FL, USA",30.3321838,-81.655651,2013-03-21,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2013-03-22,Trip for Concerts Spring 2013,,Fort Lauderdale,FL,USA,North America,Culture Room,,1.0,,,,"Fort Lauderdale, FL, USA",26.1223084,-80.1433786,2013-03-22,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2013-03-23,Trip for Concerts Spring 2013,,St Petersburg,FL,USA,North America,State Theatre,,1.0,,,,"St Petersburg, FL, USA",27.7712264,-82.6340259,2013-03-23,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2013-04-04,Trip for Concerts Spring 2013,,Chicago,IL,USA,North America,Bottom Lounge,,1.0,,,,"Chicago, IL, USA",41.8755616,-87.6244212,2013-04-04,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2013-04-05,Trip for Concerts Spring 2013,,Milwaukee,WI,USA,North America,Marquette University/Weasler Auditorium,,1.0,,,,"Milwaukee, WI, USA",43.0386475,-87.9090751,2013-04-05,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2013-04-06,Trip for Concerts Spring 2013,,Pontiac,MI,USA,North America,The Crofoot Ballroom,,1.0,,,,"Pontiac, MI, USA",42.6389216,-83.2910468,2013-04-06,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2013-04-08,,,Wilkes Barre,PA,USA,North America,FM Kirby Center,,1.0,,,,"Wilkes Barre, PA, USA",41.2464824,-75.8817316,2013-04-08,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2013-04-09,,,Kalamazoo,MI,USA,North America,Wester Michigan University/Miller Auditorium,,1.0,,,,"Kalamazoo, MI, USA",42.291707,-85.5872286,2013-04-09,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2013-04-11,Trip for Concerts Spring 2013,,Minneapolis,MN,USA,North America,The Triple Rock Social Club,,1.0,,,,"Minneapolis, MN, USA",44.9772995,-93.2654692,2013-04-11,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2013-04-12,Trip for Concerts Spring 2013,,Madison,WI,USA,North America,Majestic Live,,1.0,,,,"Madison, WI, USA",43.07469,-89.3841663,2013-04-12,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2013-04-13,,,Adrian,MI,USA,North America,Adrian College/Merrilat Sports & Fitness Center,,1.0,,,,"Adrian, MI, USA",41.8975152,-84.0373054,2013-04-13,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2013-04-15,Trip for Concerts Spring 2013,,Columbia,MO,USA,North America,The Blue Note,,1.0,,,,"Columbia, MO, USA",38.951883,-92.3337366,2013-04-15,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2013-04-16,,,Jonesboro,AR,USA,North America,Arkansas State University at Jonesboro,,1.0,,,,"Jonesboro, AR, USA",35.8348088,-90.7045297,2013-04-16,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2013-04-18,Trip for Concerts Spring 2013,,Nashville,TN,USA,North America,12th and Porter,,1.0,,,,"Nashville, TN, USA",36.1622767,-86.7742984,2013-04-18,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2013-04-19,,,Carrollton,GA,USA,North America,University of West Georgia,,1.0,,,,"Carrollton, GA, USA",33.5801103,-85.0766113,2013-04-19,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2013-04-20,,,Richmond,VA,USA,North America,WRXL Chili Cook-Off,,1.0,,,,"Richmond, VA, USA",37.5385087,-77.43428,2013-04-20,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2013-04-26,Trip for Concerts Spring 2013,,Columbus,OH,USA,North America,The LC Pavilion,,1.0,,,,"Columbus, OH, USA",39.9622601,-83.0007065,2013-04-26,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2013-04-27,,,Frisco,TX,USA,North America,Edgefest,,1.0,,,,"Frisco, TX, USA",33.1505998,-96.8238183,2013-04-27,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2013-04-29,The Live Room Released,,,,USA,North America,,,1.0,,,,"nan, nan, USA",-4.5271203,120.2077887,2013-04-29,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2013-05-03,Trip for Concerts Spring 2013,,Glassboro,NJ,USA,North America,Rowan University/Rowan After Hours,,1.0,,,,"Glassboro, NJ, USA",39.7027677,-75.1119434,2013-05-03,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2013-05-05,Trip for Concerts Spring 2014,,Rochester,NY,USA,North America,Water Street Music Hall,,1.0,,,,"Rochester, NY, USA",43.157285,-77.615214,2013-05-05,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2013-05-06,Trip for Concerts Spring 2015,,Toronto,ON,Canada,North America,Virgin Mobile Mod Club,,1.0,,,,"Toronto, ON, Canada",43.6534817,-79.3839347,2013-05-06,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2013-05-08,Trip for Concerts Spring 2016,,New York City,NY,USA,North America,Bowery Ballroom,,1.0,,,,"New York City, NY, USA",40.7127281,-74.0060152,2013-05-08,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2013-05-10,Trip for Concerts Spring 2017,,Hartford,CT,USA,North America,The Webster Underground,,1.0,,,,"Hartford, CT, USA",41.764582,-72.6908547,2013-05-10,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2013-05-11,,,Columbia,MD,USA,North America,Sweet Life Festival,,1.0,,,,"Columbia, MD, USA",39.1938429,-76.8646092,2013-05-11,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2013-05-12,,,Pennsauken Township,NJ,USA,North America,Susquehanna Bank Center,,1.0,,,,"Pennsauken Township, NJ, USA",39.9562238,-75.0579502,2013-05-12,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2013-05-14,Trip for Concerts Spring 2013,,Norfolk,VA,USA,North America,The NorVa,,1.0,,,,"Norfolk, VA, USA",36.8493695,-76.2899539,2013-05-14,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2013-05-15,Trip for Concerts Spring 2013,,Charlotte,NC,USA,North America,Amos' Southend,,1.0,,,,"Charlotte, NC, USA",35.2272086,-80.8430827,2013-05-15,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2013-05-17,,,Gulf Shores,AL,USA,North America,May 17-19 Hangout Music Festival,,1.0,,,,"Gulf Shores, AL, USA",30.2711224,-87.6893826,2013-05-17,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2013-05-18,,,Irvine,CA,USA,North America,Kroq Weenie Roast 2013,,1.0,,,,"Irvine, CA, USA",33.6856969,-117.825981,2013-05-18,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2013-05-19,,,Mountain View,CA,USA,North America,Shoreline Amphitheatre,,1.0,,,,"Mountain View, CA, USA",37.3893889,-122.0832101,2013-05-19,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2013-05-25,,,St Petersburg,FL,USA,North America,97X Backyard BBQ - Vinoy Park,,1.0,,,,"St Petersburg, FL, USA",27.7712264,-82.6340259,2013-05-25,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2013-05-26,,,Seattle,WA,USA,North America,Yahoo! On the Road - Moore Seattle,,1.0,,,,"Seattle, WA, USA",47.6038321,-122.330062,2013-05-26,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2013-06-05,,,London,,UK,Euope,Roland UK's HQ at Metropolis Studios,,1.0,,,,"London, nan, UK",52.1117555,0.1712205,2013-06-05,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2013-06-06,,,London,,UK,Euope,Underworld,,1.0,,,,"London, nan, UK",52.1117555,0.1712205,2013-06-06,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2013-06-08,,,Snowmass,CO,USA,North America,Snowmass Mammoth Fest,,1.0,,,,"Snowmass, CO, USA",39.3310391,-106.9846471,2013-06-08,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2013-06-13,,,Manchester ,TN,USA,North America,Great Stage Park,,1.0,,,,"Manchester , TN, USA",35.4832001,-86.0887296,2013-06-13,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2013-06-19,,,New York,NY,USA,North America,iHeartRadio Theater,,1.0,,,,"New York, NY, USA",40.7127281,-74.0060152,2013-06-19,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2013-06-20,,,South Burlington,VT,USA,North America,Higher Ground,,1.0,,,,"South Burlington, VT, USA",44.4642957,-73.176273,2013-06-20,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2013-06-21,,,Dover ,DE,USA,North America,Firefly Festival,Festival,1.0,,,,"Dover , DE, USA",39.158168,-75.5243682,2013-06-21,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2013-06-22,,,Cambridge,MA,USA,North America,Middle East,,1.0,,,,"Cambridge, MA, USA",42.3656347,-71.1040018,2013-06-22,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2013-06-26,,,Milwaukee,WI,USA,North America,Summer Fest - US Cellular Connection Stage,Festival,1.0,,,,"Milwaukee, WI, USA",43.0386475,-87.9090751,2013-06-26,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2013-06-28,,,Kansas City,MO,USA,North America,Starlight Theatre,,1.0,,,,"Kansas City, MO, USA",39.100105,-94.5781416,2013-06-28,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2013-06-29,,,Tinley Park,IL,USA,North America,Q87.7 PIQNIQ,Radio Station,1.0,,,,"Tinley Park, IL, USA",41.5733669,-87.7844944,2013-06-29,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2013-07-09,Spotify Live Session released ,,,,USA,North America,SXSW 2013,Radio Station,1.0,,,,"nan, nan, USA",-4.5271203,120.2077887,2013-07-09,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2013-07-12,,,Lansing,MI,USA,North America,Common Grounds Music Festival,Festival,1.0,,,,"Lansing, MI, USA",42.7338254,-84.5546295,2013-07-12,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2013-07-13,,,Cincinnati,OH,USA,North America,Bunbury Music Festival,Festival,1.0,,,,"Cincinnati, OH, USA",39.1014537,-84.5124602,2013-07-13,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2013-07-15,,,Mexico City,,Mexico,North America,Palacia De Los Deportes,,1.0,,,,"Mexico City, nan, Mexico",22.8830834,-109.9144777,2013-07-15,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2013-08-02,,,Chicago,IL ,USA,North America,Lollapalooza Festival,Festival,1.0,,,,"Chicago, IL , USA",41.8755616,-87.6244212,2013-08-02,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2013-08-08,CONAN,,,,,,CONAN,TV,1.0,,,,"nan, nan, nan",29.3644727,112.3905651,2013-08-08,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2013-08-09,,,San Francisco,CA,USA,North America,Golden Gate Park Outside Lands Festival,Festival,1.0,,,,"San Francisco, CA, USA",37.7879363,-122.4075201,2013-08-09,2026-01-09
